Date,FDFIX,FLXSX,FLAPX,FITFX,FIBUX,BND,SHV
2020-06-02,12.921034812927246,10.188718795776367,11.47388744354248,10.34951114654541,10.592767715454102,85.29656982421875,110.51799774169922
2020-06-03,13.097766876220703,10.425668716430664,11.736648559570312,10.575998306274414,10.573331832885742,85.10216522216797,110.50801086425781
2020-06-04,13.058493614196777,10.425668716430664,11.707452774047852,10.546456336975098,10.553894996643066,84.89803314208984,110.4980239868164
2020-06-05,13.402137756347656,10.832633018493652,12.02773380279541,10.743402481079102,10.553894996643066,84.88833618164062,110.4980239868164
2020-06-08,13.559232711791992,11.040572166442871,12.253009796142578,10.83202838897705,10.563613891601562,84.97578430175781,110.4980239868164
2020-06-09,13.46104907989502,10.832633018493652,12.008145332336426,10.753250122070312,10.583049774169922,85.03411865234375,110.4980239868164
2020-06-10,13.382500648498535,10.545478820800781,11.812254905700684,10.753250122070312,10.612202644348145,85.39375305175781,110.4980239868164
2020-06-11,12.597027778625488,9.743429183959961,11.077661514282227,10.201800346374512,10.62192153930664,85.23823547363281,110.51799774169922
2020-06-12,12.763940811157227,9.971171379089355,11.263757705688477,10.3692045211792,10.602484703063965,85.32572937011719,110.51799774169922
2020-06-15,12.871942520141602,10.208816528320312,11.42047119140625,10.3692045211792,10.602484703063965,85.50069427490234,110.4980239868164
2020-06-16,13.117403030395508,10.436558723449707,11.635951042175293,10.497220039367676,10.612202644348145,85.39375305175781,110.4980239868164
2020-06-17,13.068312644958496,10.258325576782227,11.567389488220215,10.536608695983887,10.612202644348145,85.41320037841797,110.4980239868164
2020-06-18,13.078128814697266,10.258325576782227,11.567389488220215,10.497220039367676,10.62192153930664,85.51041412353516,110.50801086425781
2020-06-19,13.009400367736816,10.198914527893066,11.479238510131836,10.487372398376465,10.63163948059082,85.5395736694336,110.50801086425781
2020-06-22,13.097766876220703,10.307835578918457,11.52821159362793,10.566150665283203,10.62192153930664,85.51041412353516,110.50801086425781
2020-06-23,13.146858215332031,10.347442626953125,11.52821159362793,10.664624214172363,10.612202644348145,85.47152709960938,110.51799774169922
2020-06-24,12.813033103942871,9.990975379943848,11.175606727600098,10.418441772460938,10.62192153930664,85.48123168945312,110.50801086425781
2020-06-25,12.950489044189453,10.159307479858398,11.302936553955078,10.526761054992676,10.62192153930664,85.5687255859375,110.50801086425781
2020-06-26,12.636300086975098,9.911761283874512,11.097249984741211,10.37905216217041,10.641358375549316,85.72427368164062,110.51799774169922
2020-06-29,12.822850227355957,10.218717575073242,11.273551940917969,10.457830429077148,10.641358375549316,85.78257751464844,110.50801086425781
2020-06-30,13.019218444824219,10.367246627807617,11.44006061553955,10.46767807006836,10.658879280090332,85.87007904052734,110.52796936035156
2020-07-01,13.0879487991333,10.268227577209473,11.44006061553955,10.497220039367676,10.658879280090332,85.8915023803711,110.50801086425781
2020-07-02,13.146858215332031,10.297932624816895,11.508622169494629,10.654776573181152,10.678349494934082,86.02782440185547,110.50801086425781
2020-07-06,13.362863540649414,10.377147674560547,11.6261568069458,10.881264686584473,10.678349494934082,85.99859619140625,110.51799774169922
2020-07-07,13.21558666229248,10.18901252746582,11.459649085998535,10.753250122070312,10.707550048828125,86.13494873046875,110.51799774169922
2020-07-08,13.323589324951172,10.268227577209473,11.538005828857422,10.871417045593262,10.688081741333008,86.08625030517578,110.50801086425781
2020-07-09,13.245041847229004,10.060288429260254,11.42047119140625,10.802486419677734,10.71728229522705,86.3199691772461,110.51799774169922
2020-07-10,13.387991905212402,10.238521575927734,11.538005828857422,10.86156940460205,10.707550048828125,86.22259521484375,110.51799774169922
2020-07-13,13.259830474853516,10.099895477294922,11.400882720947266,10.812333106994629,10.71728229522705,86.26154327392578,110.52796936035156
2020-07-14,13.437285423278809,10.278129577636719,11.5869779586792,10.910806655883789,10.71728229522705,86.3686752319336,110.52796936035156
2020-07-15,13.565447807312012,10.63459587097168,11.851432800292969,11.00928020477295,10.71728229522705,86.37841796875,110.52796936035156
2020-07-16,13.516155242919922,10.56528377532959,11.82204818725586,10.900959014892578,10.727017402648926,86.43682861328125,110.51799774169922
2020-07-17,13.555588722229004,10.604890823364258,11.890610694885254,10.960042953491211,10.727017402648926,86.52447509765625,110.51799774169922
2020-07-20,13.673891067504883,10.56528377532959,11.900404930114746,11.058515548706055,10.736751556396484,86.61212158203125,110.52796936035156
2020-07-21,13.693609237670898,10.703909873962402,11.978760719299316,11.127447128295898,10.756220817565918,86.6607894897461,110.52796936035156
2020-07-22,13.772478103637695,10.723712921142578,12.066912651062012,11.107751846313477,10.756220817565918,86.77767944335938,110.51799774169922
2020-07-23,13.604881286621094,10.723712921142578,12.02773380279541,11.028973579406738,10.775688171386719,86.85558319091797,110.51799774169922
2020-07-24,13.516155242919922,10.56528377532959,11.919994354248047,10.969890594482422,10.775688171386719,86.83609771728516,110.51799774169922
2020-07-27,13.624598503112793,10.68410587310791,12.017939567565918,11.107751846313477,10.756220817565918,86.77767944335938,110.52796936035156
2020-07-28,13.535871505737305,10.575185775756836,11.929788589477539,11.078210830688477,10.775688171386719,86.81663513183594,110.52796936035156
2020-07-29,13.703468322753906,10.80292797088623,12.15506362915039,11.176684379577637,10.775688171386719,86.95297241210938,110.51799774169922
2020-07-30,13.6541748046875,10.763320922851562,12.106091499328613,11.058515548706055,10.795156478881836,87.00165557861328,110.51799774169922
2020-07-31,13.762619972229004,10.654400825500488,12.106091499328613,10.900959014892578,10.81270694732666,87.11851501464844,110.52796936035156
2020-08-03,13.8612060546875,10.842535972595215,12.204036712646484,11.019125938415527,10.81270694732666,87.08827209472656,110.53396606445312
2020-08-04,13.91049861907959,10.92175006866455,12.253009796142578,11.117599487304688,10.832207679748535,87.27362823486328,110.53396606445312
2020-08-05,13.999226570129395,11.12968921661377,12.341160774230957,11.196377754211426,10.81270694732666,87.15654754638672,110.52397918701172
2020-08-06,14.087953567504883,11.119786262512207,12.301982879638672,11.196377754211426,10.832207679748535,87.29315185546875,110.52397918701172
2020-08-07,14.09781265258789,11.29802131652832,12.360749244689941,11.097905158996582,10.822458267211914,87.19558715820312,110.52397918701172
2020-08-10,14.137247085571289,11.406942367553711,12.419517517089844,11.117599487304688,10.802958488464355,87.09803771972656,110.52397918701172
2020-08-11,14.028801918029785,11.337628364562988,12.37054443359375,11.186530113220215,10.773707389831543,86.79560089111328,110.52397918701172
2020-08-12,14.225974082946777,11.397039413452148,12.448901176452637,11.363781929016113,10.754207611083984,86.57122802734375,110.51399230957031
2020-08-13,14.19639778137207,11.377236366271973,12.439106941223145,11.324393272399902,10.724958419799805,86.28831481933594,110.51399230957031
2020-08-14,14.19639778137207,11.36733341217041,12.439106941223145,11.275156021118164,10.715206146240234,86.19075012207031,110.52397918701172
2020-08-17,14.235832214355469,11.41684341430664,12.47828483581543,11.344087600708008,10.715206146240234,86.2980728149414,110.53396606445312
2020-08-18,14.275266647338867,11.30792236328125,12.429311752319336,11.373629570007324,10.73470687866211,86.4151382446289,110.52397918701172
2020-08-19,14.206256866455078,11.327726364135742,12.37054443359375,11.324393272399902,10.715206146240234,86.26880645751953,110.52397918701172
2020-08-20,14.255549430847168,11.268315315246582,12.331366539001465,11.245615005493164,10.73470687866211,86.4151382446289,110.52397918701172
2020-08-21,14.30484390258789,11.18910026550293,12.311776161193848,11.225919723510742,10.744457244873047,86.6004867553711,110.52397918701172
2020-08-24,14.452722549438477,11.29802131652832,12.448901176452637,11.363781929016113,10.73470687866211,86.5029296875,110.52397918701172
2020-08-25,14.502016067504883,11.317824363708496,12.458696365356445,11.413019180297852,10.715206146240234,86.33708953857422,110.51399230957031
2020-08-26,14.649893760681152,11.23861026763916,12.458696365356445,11.472102165222168,10.70545768737793,86.28831481933594,110.51399230957031
2020-08-27,14.679471015930176,11.268315315246582,12.507669448852539,11.39332389831543,10.676207542419434,85.97615051269531,110.52397918701172
2020-08-28,14.778056144714355,11.377236366271973,12.605613708496094,11.452407836914062,10.676207542419434,86.04441833496094,110.53396606445312
2020-08-31,14.748480796813965,11.258413314819336,12.537053108215332,11.353934288024902,10.712340354919434,86.2980728149414,110.52397918701172
2020-09-01,14.856925010681152,11.377236366271973,12.644792556762695,11.39332389831543,10.741636276245117,86.53553771972656,110.51798248291016
2020-09-02,15.083673477172852,11.4762544631958,12.840683937072754,11.49179744720459,10.770930290222168,86.7212142944336,110.52796936035156
2020-09-03,14.561166763305664,11.12968921661377,12.448901176452637,11.265308380126953,10.770930290222168,86.73098754882812,110.51798248291016
2020-09-04,14.442862510681152,11.070279121398926,12.360749244689941,11.255462646484375,10.722105026245117,86.22283935546875,110.51798248291016
2020-09-08,14.038661003112793,10.842535972595215,12.096297264099121,11.107751846313477,10.731868743896484,86.34986877441406,110.51798248291016
2020-09-09,14.324560165405273,11.000964164733887,12.272598266601562,11.265308380126953,10.722105026245117,86.2912368774414,110.51798248291016
2020-09-10,14.078095436096191,10.872241020202637,12.106091499328613,11.156989097595215,10.731868743896484,86.31078338623047,110.51798248291016
2020-09-11,14.078095436096191,10.793025970458984,12.115885734558105,11.265308380126953,10.731868743896484,86.39873504638672,110.51798248291016
2020-09-14,14.265408515930176,11.080179214477539,12.341160774230957,11.363781929016113,10.731868743896484,86.39873504638672,110.51798248291016
2020-09-15,14.344277381896973,11.090081214904785,12.390132904052734,11.413019180297852,10.731868743896484,86.44758605957031,110.51798248291016
2020-09-16,14.275266647338867,11.199002265930176,12.439106941223145,11.43271255493164,10.722105026245117,86.42803955078125,110.51798248291016
2020-09-17,14.156963348388672,11.119786262512207,12.360749244689941,11.40317153930664,10.731868743896484,86.42803955078125,110.51798248291016
2020-09-18,13.999226570129395,11.080179214477539,12.24321460723877,11.344087600708008,10.722105026245117,86.33030700683594,110.51798248291016
2020-09-21,13.841487884521484,10.713810920715332,12.017939567565918,11.088058471679688,10.722105026245117,86.37918090820312,110.51798248291016
2020-09-22,13.979509353637695,10.793025970458984,12.125680923461914,11.088058471679688,10.722105026245117,86.40850067138672,110.51798248291016
2020-09-23,13.6541748046875,10.466263771057129,11.871021270751953,10.960042953491211,10.722105026245117,86.21305847167969,110.51798248291016
2020-09-24,13.693609237670898,10.466263771057129,11.871021270751953,10.930500984191895,10.712340354919434,86.22283935546875,110.51798248291016
2020-09-25,13.91049861907959,10.63459587097168,12.066912651062012,10.960042953491211,10.7025728225708,86.21305847167969,110.51798248291016
2020-09-28,14.137247085571289,10.892044067382812,12.292187690734863,11.107751846313477,10.7025728225708,86.2912368774414,110.51798248291016
2020-09-29,14.068236351013184,10.852437019348145,12.223625183105469,11.107751846313477,10.712340354919434,86.34986877441406,110.52796936035156
2020-09-30,14.186540603637695,10.882143020629883,12.292187690734863,11.127447128295898,10.708427429199219,86.21305847167969,110.51798248291016
2020-10-01,14.265408515930176,11.050474166870117,12.409722328186035,11.176684379577637,10.718205451965332,86.30117797851562,110.53096008300781
2020-10-02,14.122893333435059,11.109886169433594,12.448901176452637,11.117599487304688,10.708427429199219,86.24241638183594,110.52098083496094
2020-10-05,14.38021183013916,11.41684341430664,12.68397045135498,11.285003662109375,10.669310569763184,85.91935729980469,110.52098083496094
2020-10-06,14.18227481842041,11.387137413024902,12.605613708496094,11.225919723510742,10.68886947631836,86.03683471679688,110.53096008300781
