Date,VOO,VEA,VB,VWO,BND
2021-04-08,373.0570068359375,49.843544006347656,216.3382568359375,51.893760681152344,84.27239227294922
2021-04-09,375.73907470703125,49.96213150024414,216.8556365966797,51.450225830078125,84.16340637207031
2021-04-12,375.907958984375,49.6953239440918,217.0944061279297,51.115108489990234,84.14359283447266
2021-04-13,376.9311218261719,50.03129959106445,217.02476501464844,51.12496566772461,84.36156463623047
2021-04-14,375.7192077636719,50.080711364746094,218.29827880859375,51.400943756103516,84.30211639404297
2021-04-15,379.75225830078125,50.46609878540039,219.55189514160156,51.854339599609375,84.65878295898438
2021-04-16,381.0833740234375,50.762550354003906,220.4871368408203,52.02189254760742,84.43091583251953
2021-04-19,379.2059020996094,50.614322662353516,218.2584686279297,51.91347122192383,84.38137817382812
2021-04-20,376.42449951171875,49.77437210083008,214.75631713867188,51.51921844482422,84.52007293701172
2021-04-21,379.96087646484375,50.22893524169922,219.0444793701172,51.92333221435547,84.6092529296875
2021-04-22,376.4741516113281,50.02141571044922,218.0992889404297,51.834625244140625,84.64888000488281
2021-04-23,380.4873352050781,50.59455871582031,221.83029174804688,52.54428482055664,84.65878295898438
2021-04-26,381.3117980957031,50.673614501953125,224.09873962402344,52.613277435302734,84.5993423461914
2021-04-27,381.192626953125,50.515506744384766,224.25791931152344,52.6921272277832,84.38137817382812
2021-04-28,381.0138244628906,50.653846740722656,224.5464630126953,53.11595153808594,84.42100524902344
2021-04-29,383.55682373046875,50.70326232910156,224.2877655029297,52.997676849365234,84.35165405273438
2021-04-30,381.02374267578125,50.01153564453125,221.3626708984375,52.21902084350586,84.47054290771484
2021-05-03,381.88800048828125,50.53527069091797,221.89993286132812,52.19930648803711,84.49138641357422
2021-05-04,379.5635070800781,49.922603607177734,220.14886474609375,51.55864715576172,84.60053253173828
2021-05-05,379.633056640625,50.515506744384766,219.7409210205078,51.75577163696289,84.65013885498047
2021-05-06,382.722412109375,50.9305419921875,219.97970581054688,52.26830291748047,84.68983459472656
2021-05-07,385.4541320800781,51.52344512939453,222.42724609375,52.73155212402344,84.69976043701172
2021-05-10,381.67938232421875,51.25663757324219,218.73605346679688,51.74591827392578,84.50131225585938
2021-05-11,378.3317565917969,50.64396667480469,217.3232421875,51.60792922973633,84.3326187133789
2021-05-12,370.2557373046875,49.75461196899414,210.69699096679688,50.28717803955078,84.03495025634766
2021-05-13,374.65631103515625,50.1004753112793,213.71163940429688,50.22803497314453,84.2036361694336
2021-05-14,380.40789794921875,50.90089416503906,218.58680725097656,51.05596923828125,84.4020767211914
2021-05-17,379.4939880371094,50.82183837890625,218.27838134765625,51.08554458618164,84.32270050048828
2021-05-18,376.2159118652344,50.99971008300781,216.6267852783203,51.82476806640625,84.2333984375
2021-05-19,375.2225341796875,50.5451545715332,215.1741943359375,51.6867790222168,84.14409637451172
2021-05-20,379.2257995605469,51.24675369262695,216.48748779296875,51.874053955078125,84.42192840576172
2021-05-21,378.9377136230469,51.23686981201172,216.75613403320312,51.32209396362305,84.4417724609375
2021-05-24,382.7621765136719,51.5530891418457,218.34803771972656,51.8050537109375,84.5409927368164
2021-05-25,381.95751953125,51.5530891418457,216.81582641601562,52.3471565246582,84.7593002319336
2021-05-26,382.6528625488281,51.5530891418457,219.55189514160156,52.73155212402344,84.72953033447266
2021-05-27,382.8217468261719,51.65190887451172,221.50196838378906,52.830116271972656,84.6104507446289
2021-05-28,383.5667724609375,51.80012893676758,221.4522247314453,53.10609436035156,84.60053253173828
2021-06-01,383.26873779296875,52.07682418823242,223.42218017578125,54.21986389160156,84.59456634521484
2021-06-02,383.9144592285156,52.22504425048828,223.63111877441406,54.347999572753906,84.68401336669922
2021-06-03,382.4542236328125,51.948360443115234,221.9098663330078,53.73690414428711,84.52500915527344
2021-06-04,385.9210205078125,52.442447662353516,222.97445678710938,54.21986389160156,84.86289978027344
2021-06-07,385.5932312011719,52.56102752685547,224.45692443847656,54.00302505493164,84.80327606201172
2021-06-08,385.65283203125,52.5313835144043,226.89451599121094,53.776329040527344,84.9622802734375
